SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,effort,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,1.015316326,55,1,"(0.00287, 0.00367]",6879.0,6,0,1,0,1.0
0,0.021359573,76,0,"(-0.001, 0.000309]",8000.0,4,0,0,0,1.0
0,0.396984417,59,0,"(0.00287, 0.00367]",4500.0,16,0,1,0,0.0
0,0.034098295,52,1,"(0.00649, 0.04]",2600.0,7,0,1,0,0.0
0,0.0,23,0,"(0.000309, 0.00134]",4600.0,3,0,0,0,0.0
0,0.020498975,25,0,"(-0.001, 0.000309]",8533.0,2,0,0,0,0.0
0,0.219630062,36,0,"(-0.001, 0.000309]",1500.0,2,0,0,0,0.0
0,0.020236344,75,1,"(0.00367, 0.00468]",6893.0,16,0,2,0,0.0
0,0.198872761,74,0,"(0.000309, 0.00134]",3400.0,3,0,0,0,0.0
0,0.156133419,61,0,"(0.00214, 0.00287]",6000.0,14,0,1,0,0.0
0,0.85761296,35,0,"(0.00468, 0.00649]",3043.0,5,0,1,0,2.0
0,0.52187825,34,0,"(0.00287, 0.00367]",5000.0,7,0,2,0,3.0
0,0.18488948,57,0,"(0.00214, 0.00287]",5250.0,8,0,1,0,0.0
0,0.997231195,46,3,"(0.00287, 0.00367]",4060.0,11,0,0,0,0.0
0,0.17371341699999998,80,0,"(0.00367, 0.00468]",6000.0,7,0,2,0,0.0
0,0.058705325,71,0,"(0.000309, 0.00134]",3918.0,10,0,1,0,0.0
0,0.044688628,48,1,"(0.00287, 0.00367]",6488.0,9,0,1,0,0.0
0,1.004416299,42,0,"(0.00214, 0.00287]",10666.0,6,0,2,0,3.0
0,0.664670659,66,0,"(0.000309, 0.00134]",2000.0,2,0,0,1,0.0
0,0.992522389,27,0,"(0.00649, 0.04]",784.0,5,0,0,1,0.0
0,0.002509375,75,0,"(-0.001, 0.000309]",2483.0,9,0,0,0,0.0
0,0.19931715,60,0,"(0.00468, 0.00649]",8000.0,16,0,2,0,0.0
0,0.095857678,35,0,"(0.00367, 0.00468]",7500.0,19,0,2,0,2.0
1,0.9999999,35,0,"(0.00134, 0.00214]",8333.0,4,0,0,0,0.0
0,0.9999999,29,1,"(0.000309, 0.00134]",4500.0,2,0,0,0,1.0
0,0.296770323,25,0,"(0.000309, 0.00134]",2557.0,5,0,0,0,0.0
0,0.200067795,63,0,"(0.000309, 0.00134]",2040.0,7,0,0,0,1.0
0,0.997818578,41,0,"(0.00134, 0.00214]",3585.0,2,0,0,0,3.0
0,0.024664258,56,0,"(0.00367, 0.00468]",4000.0,10,0,1,0,0.0
0,0.049254795,81,0,"(0.00134, 0.00214]",10500.0,12,0,1,0,0.0
0,0.179136565,45,2,"(0.000309, 0.00134]",9666.0,4,0,0,1,1.0
0,0.051722571,42,0,"(-0.001, 0.000309]",2000.0,2,0,0,0,0.0
0,0.011102279,47,0,"(0.00134, 0.00214]",10583.0,9,0,2,0,2.0
0,0.5653510039999999,31,1,"(0.00214, 0.00287]",3600.0,5,0,0,0,0.0
0,0.468952189,32,0,"(0.00649, 0.04]",4333.0,15,0,3,2,1.0
0,0.037993668,40,1,"(0.00468, 0.00649]",1800.0,12,1,1,0,0.0
0,0.007665130999999999,67,0,"(12.67, 3296.64]",1.0,8,0,2,0,0.0
0,0.372020236,43,0,"(0.00214, 0.00287]",3335.0,7,0,1,0,0.0
0,0.084566628,51,0,"(0.00287, 0.00367]",6580.0,10,0,2,0,0.0
0,0.17764153100000002,60,0,"(0.00649, 0.04]",4000.0,11,0,2,0,2.0
0,0.451683833,65,0,"(0.00134, 0.00214]",8912.0,12,0,1,0,0.0
0,0.226678182,47,0,"(0.00649, 0.04]",4300.0,20,0,1,0,1.0
0,0.046294577,81,0,"(0.00214, 0.00287]",5890.0,13,0,2,0,1.0
0,0.981335119,49,0,"(0.00287, 0.00367]",10916.0,10,0,2,0,1.0
0,0.067637557,71,0,"(0.00134, 0.00214]",3700.0,8,0,0,0,1.0
1,1.030138552,59,1,"(0.00134, 0.00214]",3000.0,5,0,0,0,0.0
0,0.0,52,2,"(0.00468, 0.00649]",2200.0,5,0,0,0,0.0
0,0.1387215,38,0,"(0.00649, 0.04]",4558.0,16,0,2,0,2.0
0,0.304213628,41,0,"(0.00367, 0.00468]",12500.0,19,0,2,0,3.0
0,0.057295137,26,0,"(-0.001, 0.000309]",820.0,2,0,0,0,0.0
0,1.056188762,48,0,"(0.00367, 0.00468]",6000.0,5,0,2,0,0.0
0,0.043976918,41,0,"(0.00287, 0.00367]",11000.0,15,0,2,0,3.0
0,0.404596968,46,0,"(0.00468, 0.00649]",6783.0,7,0,2,0,1.0
1,0.622822884,55,0,"(0.00649, 0.04]",9000.0,23,0,2,0,0.0
1,0.707265975,34,1,"(0.00287, 0.00367]",3750.0,7,0,0,0,1.0
0,0.925493303,65,0,"(0.00367, 0.00468]",14416.0,19,0,3,0,0.0
0,0.00993799,32,0,"(0.00134, 0.00214]",8196.0,12,0,0,0,1.0
0,0.9999999,35,0,"(-0.001, 0.000309]",2500.0,1,1,0,0,1.0
0,0.53387729,76,2,"(0.00367, 0.00468]",4263.0,5,0,2,2,0.0
0,0.673531826,47,0,"(0.00649, 0.04]",3600.0,7,0,2,0,1.0
0,0.063230737,53,0,"(0.00214, 0.00287]",6800.0,7,0,1,0,1.0
0,0.127277463,37,0,"(0.00287, 0.00367]",920.0,9,0,0,0,0.0
0,0.0,34,0,"(0.00367, 0.00468]",10600.0,12,0,1,0,0.0
0,0.216603302,26,0,"(0.000309, 0.00134]",4625.0,6,0,0,0,0.0
0,2.0685887,47,0,"(0.00214, 0.00287]",6000.0,5,0,1,0,1.0
1,0.0,58,3,"(0.00287, 0.00367]",8800.0,11,0,2,1,1.0
0,0.906642907,63,0,"(0.00134, 0.00214]",4500.0,3,0,0,0,0.0
0,0.3635589970000001,37,0,"(0.000309, 0.00134]",3956.0,10,0,0,0,0.0
0,0.453011438,31,0,"(0.00287, 0.00367]",8000.0,11,0,2,0,0.0
0,0.420746155,38,0,"(0.00468, 0.00649]",3196.0,16,0,2,0,0.0
0,0.129991217,43,0,"(0.00214, 0.00287]",4200.0,10,0,1,0,0.0
0,0.001543178,37,0,"(-0.001, 0.000309]",2500.0,6,0,0,0,0.0
0,0.13912935699999998,64,0,"(0.00134, 0.00214]",10500.0,17,0,1,0,0.0
0,0.180267834,59,0,"(0.00287, 0.00367]",8333.0,13,0,2,0,1.0
0,0.465048604,36,0,"(0.00287, 0.00367]",4000.0,4,0,0,0,2.0
0,0.016732808999999998,54,0,"(0.00134, 0.00214]",8000.0,10,0,1,0,1.0
0,0.0,78,0,"(0.00134, 0.00214]",8733.0,18,0,1,0,0.0
0,0.042803241,68,0,"(0.00367, 0.00468]",18333.0,14,0,3,0,1.0
0,0.00239988,46,0,"(0.00214, 0.00287]",13332.0,6,0,2,0,0.0
0,0.0,43,0,"(0.00468, 0.00649]",5299.0,9,0,2,0,2.0
0,0.033444432,57,0,"(0.00468, 0.00649]",5000.0,9,0,2,0,0.0
0,0.850196863,37,0,"(0.00649, 0.04]",1747.0,9,0,0,0,1.0
0,0.6765855190000001,48,0,"(0.00649, 0.04]",5834.0,14,0,2,0,2.0
0,0.0,54,0,"(0.00287, 0.00367]",13148.0,15,0,2,0,0.0
0,0.312985106,59,0,"(0.00468, 0.00649]",4583.0,7,0,1,0,0.0
0,0.25691620600000004,66,0,"(0.00134, 0.00214]",6416.0,7,0,1,0,2.0
0,0.055567655999999986,53,0,"(0.00367, 0.00468]",7290.0,18,0,4,0,1.0
0,0.7894801020000001,58,0,"(0.00367, 0.00468]",1500.0,8,0,0,0,0.0
0,0.382269622,42,0,"(0.00287, 0.00367]",4251.0,7,0,2,0,3.0
0,0.014435839,62,0,"(0.00287, 0.00367]",5900.0,6,0,1,0,0.0
0,4666.0,26,0,"(0.00214, 0.00287]",2600.0,3,0,0,0,0.0
0,0.009804028,74,0,"(-0.001, 0.000309]",3083.0,15,0,0,0,0.0
0,0.452592937,81,0,"(0.00649, 0.04]",3193.0,17,0,1,0,0.0
0,0.056097195,55,0,"(0.00214, 0.00287]",15000.0,3,0,2,0,2.0
0,0.0,29,0,"(-0.001, 0.000309]",0.0,1,0,0,0,0.0
0,0.139426358,48,0,"(0.00287, 0.00367]",9455.0,8,0,2,0,1.0
0,0.005451231,54,0,"(0.00367, 0.00468]",10000.0,9,0,3,0,1.0
0,0.140765195,47,0,"(0.00287, 0.00367]",7200.0,20,0,1,0,1.0
0,0.9999999,33,0,"(0.00649, 0.04]",2516.0,4,0,1,0,0.0
1,0.992695554,29,4,"(0.00367, 0.00468]",5000.0,13,0,0,0,0.0
0,0.115296288,52,0,"(0.00287, 0.00367]",14650.0,10,0,4,0,3.0
0,0.240738328,49,0,"(0.00287, 0.00367]",8333.0,7,0,2,0,2.0
0,0.070233642,48,0,"(0.00287, 0.00367]",5500.0,4,0,1,0,2.0
0,0.339164484,39,0,"(0.00649, 0.04]",2646.0,11,0,1,0,2.0
0,0.0,32,0,"(0.00649, 0.04]",2083.0,5,0,2,0,0.0
0,0.019876235,54,0,"(0.00134, 0.00214]",7378.0,7,0,2,0,1.0
0,0.396280186,51,0,"(0.00468, 0.00649]",7550.0,12,0,2,0,4.0
0,0.6924509040000001,42,1,"(0.000309, 0.00134]",5309.0,3,0,0,0,2.0
0,0.08908205599999999,45,0,"(0.00468, 0.00649]",4173.0,8,0,1,0,2.0
0,0.9999999,63,1,"(-0.001, 0.000309]",3372.0,0,0,0,0,0.0
0,0.093717341,56,0,"(0.00214, 0.00287]",4480.0,12,0,1,0,0.0
0,0.229360561,63,0,"(0.00649, 0.04]",1750.0,6,0,2,0,1.0
0,0.14803208699999998,47,0,"(0.00649, 0.04]",6000.0,11,0,2,0,1.0
0,0.016805503,74,0,"(-0.001, 0.000309]",4000.0,10,0,0,0,0.0
0,0.073484064,51,0,"(0.00649, 0.04]",3400.0,9,0,2,0,1.0
1,0.9999999,61,4,"(0.00287, 0.00367]",5600.0,9,1,1,0,0.0
0,0.9797241,49,1,"(0.00367, 0.00468]",10200.0,8,0,2,0,0.0
1,0.957100422,49,1,"(0.00649, 0.04]",7416.0,17,0,9,1,3.0
0,0.863531569,45,0,"(0.00649, 0.04]",7000.0,21,0,4,0,0.0
0,0.018327224,54,1,"(-0.001, 0.000309]",2100.0,3,0,0,0,0.0
0,0.009056158,67,0,"(-0.001, 0.000309]",4100.0,17,0,0,0,0.0
0,0.149781789,61,0,"(0.000309, 0.00134]",5285.0,2,0,0,0,0.0
0,0.750832387,64,0,"(0.00649, 0.04]",9832.0,25,0,3,0,0.0
0,0.059390736,76,0,"(0.00214, 0.00287]",9771.0,10,0,2,0,0.0
0,0.392163261,61,0,"(0.00134, 0.00214]",10500.0,10,0,1,0,0.0
0,0.17537375,42,0,"(0.00134, 0.00214]",25000.0,4,0,1,0,3.0
0,0.018139113,70,0,"(-0.001, 0.000309]",5833.0,5,0,0,0,0.0
0,0.106453898,75,0,"(-0.001, 0.000309]",3000.0,2,0,0,0,1.0
0,0.630594517,73,0,"(0.00468, 0.00649]",11667.0,18,0,1,0,0.0
1,0.988687007,46,0,"(0.00468, 0.00649]",3925.0,5,4,0,2,3.0
0,0.08839866699999999,38,0,"(0.00214, 0.00287]",7000.0,6,0,1,0,2.0
0,0.9999999,59,1,"(0.00468, 0.00649]",2100.0,1,0,1,0,0.0
0,0.4060592770000001,54,0,"(0.00649, 0.04]",4432.0,9,0,2,0,0.0
0,0.029105964,78,0,"(0.000309, 0.00134]",3920.0,10,0,0,0,0.0
0,0.093907384,70,0,"(0.000309, 0.00134]",2997.0,9,0,0,0,0.0
0,0.16300349,48,0,"(0.00649, 0.04]",1700.0,29,0,0,0,0.0
0,0.9999999,50,1,"(0.00468, 0.00649]",2201.0,2,0,1,0,1.0
0,0.037874666,62,0,"(0.00134, 0.00214]",4810.0,10,0,0,0,1.0
0,0.722296057,42,1,"(0.00287, 0.00367]",10917.0,12,0,1,0,0.0
0,0.17181458600000002,41,0,"(0.00287, 0.00367]",10500.0,9,0,2,0,2.0
0,0.17135825300000002,27,0,"(0.00649, 0.04]",300.0,9,0,0,0,0.0
0,0.694596058,47,0,"(0.00468, 0.00649]",4000.0,4,0,1,0,0.0
0,0.022246202000000003,47,1,"(0.00214, 0.00287]",4000.0,18,0,1,0,5.0
0,0.347821537,31,1,"(0.00367, 0.00468]",7083.0,21,0,2,0,0.0
0,0.31414733,40,12,"(0.00214, 0.00287]",8750.0,12,0,1,1,0.0
0,0.032088594,71,0,"(0.00367, 0.00468]",2900.0,9,0,0,0,0.0
0,0.056945292,26,0,"(0.00134, 0.00214]",5731.0,7,0,0,0,0.0
0,0.0,62,0,"(-0.001, 0.000309]",2783.0,2,0,0,0,0.0
0,0.999148292,50,0,"(0.00367, 0.00468]",6290.0,8,0,0,0,1.0
0,0.039691267,39,0,"(0.000309, 0.00134]",15000.0,11,0,1,0,2.0
0,0.476277725,57,0,"(0.00468, 0.00649]",6862.0,9,0,1,0,2.0
0,0.6348773839999999,33,0,"(0.000309, 0.00134]",2100.0,3,0,0,0,0.0
0,0.884296045,58,0,"(0.00214, 0.00287]",6090.0,15,0,0,0,0.0
0,0.642668848,39,0,"(0.000309, 0.00134]",3500.0,8,1,0,0,1.0
0,0.507905528,31,0,"(0.00287, 0.00367]",4610.0,9,0,0,0,1.0
0,0.393218174,49,0,"(0.00287, 0.00367]",4000.0,8,0,0,0,0.0
0,0.035363458,71,1,"(0.000309, 0.00134]",5000.0,6,0,1,0,0.0
0,0.242808307,70,0,"(0.00214, 0.00287]",6500.0,10,0,3,0,1.0
0,0.114093636,59,0,"(0.00134, 0.00214]",10610.0,7,0,1,0,1.0
0,0.283431394,45,0,"(0.00214, 0.00287]",8000.0,11,0,2,0,2.0
0,0.7903162140000001,48,0,"(0.00468, 0.00649]",5882.0,10,0,1,0,0.0
0,0.00040372,38,0,"(0.00367, 0.00468]",6230.0,17,0,2,0,0.0
0,0.0,62,0,"(0.00214, 0.00287]",5999.0,9,0,1,0,0.0
0,0.800031245,25,0,"(0.00134, 0.00214]",4166.0,6,0,0,0,0.0
0,0.003442567,62,0,"(0.00214, 0.00287]",7667.0,6,0,1,0,0.0
0,0.027718108,78,0,"(0.00287, 0.00367]",4302.0,7,0,1,0,0.0
0,0.72835597,36,0,"(0.00367, 0.00468]",6175.0,6,0,0,0,3.0
0,0.665621969,34,1,"(0.00214, 0.00287]",5000.0,6,0,1,0,0.0
0,0.7353161709999999,23,0,"(0.000309, 0.00134]",2557.0,4,0,0,0,0.0
0,0.809256812,40,0,"(0.000309, 0.00134]",6357.0,2,0,0,0,0.0
0,0.224555089,44,0,"(0.00134, 0.00214]",7300.0,3,0,1,0,3.0
0,0.167245289,46,0,"(0.00287, 0.00367]",9678.0,8,0,2,0,3.0
0,0.232469434,37,0,"(0.00468, 0.00649]",8463.0,17,0,2,0,0.0
0,0.021047986,56,0,"(0.00134, 0.00214]",11000.0,13,0,1,0,0.0
0,0.02749725,58,0,"(0.00367, 0.00468]",2714.0,4,0,0,0,1.0
0,0.000255665,49,0,"(-0.001, 0.000309]",7602.0,11,0,0,0,0.0
0,0.9999999,26,0,"(0.04, 12.67]",100.0,2,0,1,0,0.0
0,0.885662637,49,3,"(0.000309, 0.00134]",5005.0,5,2,0,0,0.0
0,0.493059411,24,0,"(0.000309, 0.00134]",2152.0,1,0,0,0,0.0
0,0.582834331,26,0,"(-0.001, 0.000309]",3660.0,2,0,0,0,0.0
1,0.0,54,1,"(0.00134, 0.00214]",8500.0,15,0,1,0,1.0
0,0.122655975,67,0,"(0.00367, 0.00468]",9000.0,18,0,5,0,0.0
0,0.315455721,72,0,"(0.00468, 0.00649]",2000.0,8,0,1,0,0.0
0,0.9999999,30,1,"(0.00134, 0.00214]",4500.0,4,0,0,1,0.0
0,0.0,41,1,"(0.00134, 0.00214]",6333.0,13,1,2,0,0.0
0,0.486473771,51,2,"(0.00287, 0.00367]",5450.0,12,0,1,0,4.0
0,0.0,44,0,"(0.00468, 0.00649]",3500.0,7,0,0,0,0.0
0,0.016407618,73,0,"(0.000309, 0.00134]",9276.0,17,0,1,0,0.0
0,0.045199511,58,0,"(0.00134, 0.00214]",5016.0,18,0,0,0,2.0
0,0.001890225,42,0,"(0.00214, 0.00287]",6666.0,16,0,3,0,2.0
0,0.122513017,79,0,"(0.00134, 0.00214]",6000.0,6,0,1,0,0.0
0,0.0,46,1,"(0.00214, 0.00287]",6681.0,10,0,1,0,4.0
0,0.476783692,55,0,"(0.00134, 0.00214]",11100.0,5,0,1,0,0.0
0,0.0,46,0,"(0.000309, 0.00134]",5380.0,10,0,0,0,0.0
0,0.128983227,49,0,"(0.00649, 0.04]",8231.0,11,0,2,0,3.0
0,0.99260148,37,2,"(0.00649, 0.04]",4000.0,8,0,2,0,0.0
0,0.472807991,39,0,"(0.00214, 0.00287]",9500.0,5,1,1,0,2.0
0,0.17714252100000002,77,0,"(0.00287, 0.00367]",3850.0,16,0,1,0,0.0
0,0.32337227,69,0,"(0.00134, 0.00214]",4992.0,13,0,0,0,0.0
0,0.012144678,46,0,"(0.00367, 0.00468]",6791.0,10,0,2,0,1.0
0,0.5151862620000001,48,0,"(0.00649, 0.04]",3750.0,8,0,2,0,0.0
0,0.192877999,77,0,"(0.00134, 0.00214]",2200.0,12,0,0,0,0.0
0,0.7644710579999999,30,0,"(0.00287, 0.00367]",2100.0,5,0,1,0,1.0
0,0.356515608,60,0,"(0.00287, 0.00367]",2700.0,11,0,1,0,3.0
0,0.323614887,33,0,"(0.00214, 0.00287]",8314.0,8,0,2,0,2.0
0,0.066880156,66,0,"(0.000309, 0.00134]",2500.0,14,0,0,0,0.0
0,0.5591679589999999,50,0,"(0.000309, 0.00134]",30000.0,6,0,1,0,2.0
0,0.042942244,54,0,"(0.00134, 0.00214]",11800.0,12,0,1,0,2.0
0,0.17306467899999994,42,0,"(0.000309, 0.00134]",1120.0,4,0,0,0,0.0
0,0.019013828,64,0,"(0.00134, 0.00214]",7000.0,22,0,3,0,0.0
0,0.021356761,60,0,"(0.00287, 0.00367]",7500.0,10,0,1,0,1.0
0,0.0,46,1,"(0.000309, 0.00134]",11000.0,9,0,1,0,0.0
0,0.9999999,28,0,"(-0.001, 0.000309]",2432.0,1,0,0,0,0.0
0,0.15716914199999998,64,0,"(0.00214, 0.00287]",19750.0,9,0,1,0,1.0
0,0.261553512,47,0,"(0.00214, 0.00287]",7000.0,12,0,1,0,3.0
0,0.44111121,36,0,"(0.00468, 0.00649]",4296.0,6,0,2,0,1.0
0,0.392186272,39,0,"(0.00287, 0.00367]",4583.0,5,0,1,0,1.0
0,0.029109998,38,0,"(0.00367, 0.00468]",7354.0,6,0,1,0,0.0
0,0.095067794,41,0,"(0.00367, 0.00468]",8500.0,15,0,2,0,2.0
0,0.047085261,37,0,"(0.00214, 0.00287]",6100.0,13,0,1,0,2.0
0,0.012046741,47,0,"(0.00468, 0.00649]",7062.0,12,0,3,0,1.0
0,0.040443973,52,0,"(0.00134, 0.00214]",11220.0,16,0,2,0,2.0
0,0.002333256,68,0,"(-0.001, 0.000309]",4562.0,3,0,0,0,0.0
0,0.439905642,59,0,"(0.00287, 0.00367]",16142.0,8,0,2,0,1.0
0,0.189952512,26,0,"(0.000309, 0.00134]",5200.0,3,0,0,0,0.0
0,1.056803362,45,1,"(-0.001, 0.000309]",8461.0,4,1,0,0,0.0
0,0.0,62,0,"(0.00134, 0.00214]",4166.0,2,0,1,0,0.0
0,7096.0,46,0,"(0.00214, 0.00287]",11324.0,6,0,1,0,1.0
0,0.0,45,0,"(0.00287, 0.00367]",3500.0,6,0,1,0,0.0
0,0.006497166,67,0,"(0.000309, 0.00134]",5000.0,15,0,1,0,0.0
0,0.012087843,56,0,"(-0.001, 0.000309]",1200.0,4,0,0,0,0.0
0,0.022902302000000003,68,0,"(-0.001, 0.000309]",7000.0,3,0,0,0,0.0
0,0.110997225,71,0,"(0.00214, 0.00287]",6609.0,6,0,1,0,0.0
0,0.044020826,60,0,"(0.00134, 0.00214]",7826.0,11,0,1,0,0.0
0,0.904108287,41,2,"(0.00468, 0.00649]",6166.0,15,0,2,0,0.0
0,0.019566014,41,0,"(0.00214, 0.00287]",6350.0,5,0,1,0,3.0
1,0.966229627,33,0,"(0.00367, 0.00468]",7500.0,16,0,2,0,0.0
0,0.24687814,34,0,"(0.00134, 0.00214]",5408.0,9,0,0,0,0.0
0,0.029891011,78,0,"(-0.001, 0.000309]",6000.0,3,0,0,0,1.0
0,0.069835967,37,0,"(0.00214, 0.00287]",8159.0,9,0,2,0,2.0
0,0.046714896,33,1,"(0.00367, 0.00468]",6333.0,15,0,2,0,1.0
0,0.005108372,70,0,"(-0.001, 0.000309]",3282.0,10,0,0,0,0.0
0,0.0075994930000000014,29,0,"(0.00367, 0.00468]",5475.0,8,0,1,0,0.0
0,0.26658222800000003,29,0,"(0.04, 12.67]",0.0,1,0,0,1,0.0
0,0.877958192,45,0,"(0.00468, 0.00649]",12000.0,6,0,1,0,2.0
0,0.188544494,88,0,"(0.00134, 0.00214]",236.0,4,0,0,0,0.0
0,0.572994135,60,0,"(0.00468, 0.00649]",7964.0,11,0,4,0,0.0
0,0.394921016,28,0,"(0.000309, 0.00134]",3466.0,2,0,0,0,0.0
1,0.484357022,48,0,"(0.00287, 0.00367]",11014.0,7,0,1,0,1.0
1,0.091155922,39,0,"(0.00367, 0.00468]",12000.0,10,0,2,0,2.0
0,0.314991487,47,0,"(0.00287, 0.00367]",6600.0,6,0,1,0,1.0
0,0.453357309,50,2,"(0.00287, 0.00367]",4200.0,6,0,0,0,0.0
0,0.194872479,46,0,"(0.00287, 0.00367]",22066.0,21,0,4,0,5.0
0,0.0,40,0,"(0.00649, 0.04]",1200.0,3,0,1,0,3.0
0,0.9999999,56,0,"(-0.001, 0.000309]",3666.0,0,0,0,0,2.0
1,0.9999999,37,1,"(0.00649, 0.04]",1680.0,5,0,1,1,2.0
0,0.579772046,42,0,"(0.00468, 0.00649]",5997.0,10,0,1,0,1.0
0,0.142731105,41,0,"(0.000309, 0.00134]",6184.0,6,0,0,0,2.0
0,0.318811689,56,1,"(0.00468, 0.00649]",5210.0,11,0,1,0,0.0
0,0.007354813000000002,73,0,"(-0.001, 0.000309]",3751.0,2,0,0,0,0.0
0,0.081859844,43,0,"(0.00214, 0.00287]",6267.0,17,0,1,0,2.0
0,0.607239276,54,0,"(0.00367, 0.00468]",10920.0,8,0,1,0,1.0
0,0.0,38,0,"(0.00214, 0.00287]",10000.0,10,0,1,0,2.0
0,0.43566568,32,1,"(0.00468, 0.00649]",4062.0,10,0,1,0,1.0
0,0.330966973,37,0,"(0.00649, 0.04]",2400.0,13,0,0,0,3.0
0,0.306332935,46,0,"(0.00287, 0.00367]",7325.0,7,0,0,0,2.0
0,0.0,71,1,"(0.00649, 0.04]",3904.0,9,0,2,0,1.0
1,0.613903516,33,0,"(0.00649, 0.04]",3000.0,8,0,2,0,3.0
0,0.736260667,68,0,"(0.00468, 0.00649]",7792.0,10,0,2,0,0.0
0,0.030245693,48,0,"(0.00367, 0.00468]",10000.0,7,0,2,0,2.0
0,0.77017081,57,1,"(0.000309, 0.00134]",1500.0,8,0,0,0,0.0
0,0.063293671,62,0,"(0.00649, 0.04]",3390.0,8,0,2,0,0.0
0,0.0,53,0,"(0.00367, 0.00468]",5008.0,12,0,2,0,2.0
0,0.96823654,66,1,"(0.00649, 0.04]",5042.0,11,0,2,0,0.0
0,0.9999999,31,1,"(-0.001, 0.000309]",5416.0,1,0,0,0,0.0
0,0.128649738,55,0,"(0.00367, 0.00468]",10274.0,24,0,3,0,2.0
0,0.237620869,47,0,"(0.00287, 0.00367]",10950.0,13,0,2,0,2.0
0,0.97692103,42,0,"(0.00468, 0.00649]",5000.0,6,0,3,0,1.0
0,0.14240140699999998,64,0,"(0.00649, 0.04]",3000.0,13,0,3,0,0.0
1,0.929339235,54,1,"(0.00287, 0.00367]",5600.0,6,0,1,0,0.0
1,0.451839449,27,0,"(0.00649, 0.04]",2677.0,14,0,3,0,1.0
0,0.505345743,49,0,"(0.00367, 0.00468]",5984.0,9,0,2,0,1.0
0,0.045875066,66,0,"(0.00134, 0.00214]",16416.0,9,0,1,0,1.0
0,0.109063427,54,0,"(0.00367, 0.00468]",3700.0,4,0,1,0,0.0
0,0.032224968,73,0,"(-0.001, 0.000309]",2500.0,7,0,0,0,0.0
0,0.031007166,56,0,"(0.00287, 0.00367]",10833.0,12,0,1,0,0.0
0,0.178227827,45,0,"(0.00287, 0.00367]",10000.0,8,0,1,0,2.0
0,0.00721623,50,0,"(0.00287, 0.00367]",8000.0,8,0,1,0,1.0
0,0.16667795300000002,33,0,"(0.00214, 0.00287]",5375.0,12,0,1,1,0.0
0,0.01159942,40,0,"(12.67, 3296.64]",0.0,6,0,1,0,2.0
0,0.006634251,75,0,"(0.000309, 0.00134]",10500.0,21,0,1,0,0.0
0,0.07972284,66,0,"(0.00134, 0.00214]",14200.0,8,0,1,0,2.0
0,0.944422231,35,0,"(0.00367, 0.00468]",4500.0,5,0,1,0,0.0
0,0.061411549,31,0,"(-0.001, 0.000309]",2500.0,4,0,0,0,0.0
0,0.195490211,64,0,"(0.00649, 0.04]",1651.0,8,0,1,0,0.0
0,0.9999999,46,0,"(-0.001, 0.000309]",4300.0,0,0,0,0,0.0
0,0.301059217,63,0,"(0.00287, 0.00367]",8983.0,10,0,2,0,1.0
0,0.019913631,55,0,"(0.000309, 0.00134]",15583.0,7,0,1,0,2.0
0,0.9999999,54,1,"(0.000309, 0.00134]",2100.0,1,1,0,0,0.0
0,0.757023538,45,0,"(0.00134, 0.00214]",2000.0,4,0,0,0,0.0
0,0.490876087,46,0,"(0.000309, 0.00134]",31250.0,5,0,2,0,0.0
0,0.024681444,63,0,"(-0.001, 0.000309]",5336.0,6,0,0,0,0.0
0,0.012054886,61,0,"(0.00287, 0.00367]",5100.0,2,0,1,0,0.0
0,0.32010514,53,0,"(0.000309, 0.00134]",9713.0,9,0,0,0,1.0
0,0.009805819,32,0,"(-0.001, 0.000309]",1400.0,3,0,0,0,0.0
0,0.035643077999999995,27,0,"(0.00367, 0.00468]",4166.0,9,0,1,0,0.0
0,0.505091179,48,0,"(0.00649, 0.04]",4900.0,13,0,1,0,0.0
1,0.476509863,42,0,"(0.00649, 0.04]",7600.0,14,0,2,0,1.0
0,0.823645642,48,0,"(0.00367, 0.00468]",9683.0,12,0,1,0,2.0
0,0.749375019,60,2,"(0.00649, 0.04]",5713.0,28,0,4,2,0.0
0,1.001329107,51,3,"(0.00649, 0.04]",7813.0,14,0,2,0,1.0
1,0.139256255,53,1,"(0.000309, 0.00134]",7500.0,14,2,0,0,0.0
0,0.186340747,36,2,"(0.00287, 0.00367]",7916.0,9,0,1,0,2.0
0,1.223877671,40,0,"(0.00287, 0.00367]",6533.0,7,0,2,0,2.0
0,0.841031794,55,0,"(0.00134, 0.00214]",3033.0,2,0,0,0,0.0
0,0.374494735,72,0,"(0.00367, 0.00468]",8300.0,16,0,1,0,0.0
0,0.950874132,65,0,"(0.00468, 0.00649]",4583.0,10,0,1,0,0.0
0,0.383873587,35,0,"(0.00468, 0.00649]",4906.0,16,0,1,0,3.0
0,0.051973701,53,0,"(0.04, 12.67]",0.0,7,0,0,0,2.0
0,0.009748121,26,0,"(0.00367, 0.00468]",600.0,5,0,0,0,0.0
0,0.12403414,33,0,"(0.00367, 0.00468]",5200.0,15,1,1,0,2.0
1,12.46274697,59,3,"(0.00649, 0.04]",7667.0,9,1,1,2,0.0
